asset_id,rows,mean_row_delta_pct,weighted_primary_contribution_pct,abs_weighted_contribution_pct,abs_contribution_share,ticker,sector,candidate_vs_asset_reference_mean_row_delta_pct,mean_asset_vol_20d_pct,change_from_full_pct,leave_one_out_primary_delta_pct
314,1562,0.06331266709733184,0.0001287309178552912,0.0001287309178552912,0.011266661905605506,MU,Information Technology,0.016319500964716686,3.044051006124118,-0.00010993929717574776,0.009088186888569208
396,1020,0.09513329965323197,0.0001260684082155948,0.0001260684082155948,0.011033636332334945,HOOD,Financials,0.02400404686192309,3.7597947414622896,-0.00011780188377919686,0.009080324301965759
356,1228,0.07564964363594637,0.00012134597398903157,0.00012134597398903157,0.010620324047387537,PLTR,Information Technology,0.023092333873820408,3.8786593696770737,-0.00010857077430434792,0.009089555411440606
154,1179,0.07737905584471252,0.00011985572440205795,0.00011985572440205795,0.010489895875732036,DASH,Consumer Discretionary,0.1218263411861418,3.0276379437762047,-0.00010732008107400051,0.009090806104670954
37,1557,0.05808045493617661,0.00011966004044305361,0.00011966004044305361,0.010472769415024822,APA,Energy,0.011531793930591774,3.168764569946325,-0.00010111471620165439,0.0090970114695433
350,1582,0.05495950959387551,0.00011423644286357679,0.00011423644286357679,0.009998090594597891,ON,Information Technology,0.0025674657126081224,3.1441320155744874,-9.530586334680374e-05,0.009102820322398151
140,1488,0.05404667759969907,0.00010587872951326698,0.00010587872951326698,0.009266614953852774,DDOG,Information Technology,0.020337357420702903,3.319124545940899,-9.034291036597286e-05,0.009107783275378983
7,1582,0.05114220663952575,0.00010578809944948003,0.00010578809944948003,0.009258682917756219,AMD,Information Technology,-0.0025948582184862645,3.203058420365903,-8.683883213174933e-05,0.009111287353613206
14,1557,0.05025135917796676,0.00010214559606309632,0.00010214559606309632,0.008939887287086196,ALB,Materials,0.004806650422306202,3.1709338367571007,-8.408727730367156e-05,0.009114038908441284
491,1576,0.04947493859320746,0.00010125490331899441,0.00010125490331899441,0.008861932944984378,WDC,Information Technology,0.013613733442874015,2.958005509500467,-8.244927226742766e-05,0.009115676913477528
320,1557,0.048862911757165554,9.973847129787361e-05,9.973847129787361e-05,0.008729213259850092,MPWR,Information Technology,0.005410084586545716,3.060377486984271,-8.10734478963583e-05,0.009117052737848597
445,1581,0.047867057787321345,9.942736269015269e-05,9.942736269015269e-05,0.008701984715553876,TTD,Communication Services,-0.015304551598010826,3.7262935148501186,-8.044158274559208e-05,0.009117684602999363
401,1574,0.04691040748391814,9.792399313457313e-05,9.792399313457313e-05,0.008570408270795395,RCL,Consumer Discretionary,0.022341471591928303,3.0302513677038805,-7.907273396422934e-05,0.009119053451780726
347,1557,0.045400950783228484,9.382556306081244e-05,9.382556306081244e-05,0.008211709469030194,OXY,Energy,0.041060879415728176,2.6925310894934666,-7.554490501729564e-05,0.00912258128072766
404,130,0.5576988701209183,9.34520279724923e-05,9.34520279724923e-05,0.00817901729515232,SNDK,Information Technology,0.5576988701209183,7.090211753740882,-9.087885858399294e-05,0.009107247327160962
